Y,X1,X2,X3,X4,X5,X6,X7
-0.038389999,957,0.0452963,108.4349976,70.22309875,13.07900047,13.31719971,175
-0.0270325,958,0.0286479,90,69.95680237,13.0866003,7.990290165,175
-0.0485925,955,0.030385699,135,69.52760315,12.97830009,6.658579826,174
-0.045952499,956,0.0516457,146.3099976,69.34919739,13.03559971,6.658579826,173
-0.02981,953,0.064058602,116.5650024,69.15110016,13.05539989,18.6439991,173
-0.065449998,956,0.0933806,85.6013031,68.93080139,12.80130005,9.32201004,173
-0.0341825,951,0.099754602,68.96250153,69.209198,12.52149963,13.31719971,171
-0.04851,951,0.042971801,0,68.87419891,12.80099964,11.9854002,171
-0.045979999,951,0.030385699,45,68.65480042,12.81280041,5.326859951,173
-0.051287498,951,0.0506428,171.8699951,68.53440094,13.1164999,9.32201004,171
-0.063112497,952,0.085943602,180,68.33409882,13.18379974,9.32201004,170
-0.019745,950,0.0452963,161.5650024,68.11540222,13.15820026,13.31719971,170
-0.047052499,950,0.0202571,135,67.834198,13.13589954,10.65369987,171
-0.02035,950,0.064854398,96.34020233,67.28340149,13.18220043,11.9854002,171
-0.016307499,948,0.054543901,113.1989975,67.33070374,13.30430031,14.64890003,182
-0.072214998,948,0.064058602,153.4349976,67.06919861,13.31070042,10.65369987,179
-0.016775001,948,0.064058602,153.4349976,66.8884964,13.28380013,11.9854002,172
-0.063057497,948,0.0506428,98.13009644,66.71150208,13.33220005,15.98060036,171
-0.061132502,944,0.085943602,90,66.37819672,13.30270004,21.30739975,499
-0.006655,943,0.059059098,194.0359955,66.18740082,13.41880035,39.95149994,108
-0.064872503,946,0.081028402,225,66.21980286,13.42380047,42.61489868,313
-0.066302501,946,0.0101286,225,66.53540039,13.37730026,26.63430023,342
-0.030579999,946,0.0286479,0,62.79909897,13.50559998,17.31229973,173
-0.034595001,947,0.0516457,56.30989838,61.63180161,13.50580025,18.6439991,171
-0.063469999,943,0,-1,61.4375,13.52649975,7.990290165,170
-0.079007499,945,0.0202571,315,61.51620102,13.5387001,0,299
-0.078952499,945,0.091156997,45,61.45560074,13.55189991,0,299
-0.079144999,944,0.0516457,326.3099976,61.23929977,13.57929993,0,105
-0.083434999,947,0.0101286,225,61.24380112,13.56099987,0,105
-0.084260002,945,0.032029301,116.5650024,61.01100159,13.58759975,0,105
-0.0683925,945,0.0202571,225,61.12369919,13.59020042,0,104
-0.086075,946,0.0202571,135,61.0141983,13.59710026,0,105
-0.079695001,946,0.030385699,135,60.93730164,13.60319996,0,103
-0.053157501,943,0.079106502,95.19439697,60.78419876,13.60519981,0,103
-0.057832502,943,0.0516457,56.30989838,60.58959961,13.5795002,0,297
-0.047932498,943,0.059059098,14.03619957,60.55599976,13.57450008,0,168
-0.046859998,941,0.073737003,29.05459976,60.69300079,13.52429962,0,302
-0.0104225,942,0.0506428,8.13010025,60.75709915,13.50189972,13.31540012,562
-0.016115,942,0.071619697,53.13010025,60.62070084,13.4982996,29.29380035,169
-0.014465,939,0.0771368,68.19860077,60.46300125,13.48579979,17.30999947,169
-0.051314998,939,0.036518998,281.3099976,60.42539978,13.55809975,30.62529945,232
-0.0066275,942,0.032029301,63.43489838,60.60089874,13.58839989,15.97840023,232
-0.059702501,938,0.0202571,45,60.4612999,13.58699989,3.994610071,232
-0.028352501,939,0.0226481,251.5650024,60.58430099,13.60379982,10.65229988,232
-0.043340001,939,0.042971801,90,60.51570129,13.61310005,9.320750237,167
-0.039875001,939,0.0771368,68.19860077,60.44779968,13.57400036,0,166
-0.0540375,936,0.073737003,29.05459976,60.31140137,13.57330036,0,166
-0.009295,962,0.167657003,70.01689911,68.27829742,13.25559998,6.660379887,309
-0.060142498,961,0.0452963,71.56500244,68.1996994,13.39340019,50.61209869,246
-0.0584925,961,0.073037997,101.3099976,68.71430206,13.40699959,23.97410011,196
-0.053350002,957,0.0202571,135,68.87380219,13.34500027,2.663789988,247
-0.0682825,960,0.0226481,251.5650024,68.77760315,13.20419979,3.995690107,408
-0.047905002,960,0.032029301,206.5650024,68.83309937,13.04699993,0,179
-0.046942499,961,0.032029301,153.4349976,70.23509979,13.00520039,14.65089989,179
-0.032779999,960,0.064854398,96.34020233,70.52929688,13.11699963,21.31030083,178
-0.046832498,958,0.0143239,90,70.30449677,13.16049957,17.31469917,500
-0.047024999,959,0.042971801,90,70.07849884,13.11839962,11.98709965,176
-0.041250002,957,0.081658997,74.74490356,69.8572998,12.74470043,9.323269844,176
-0.048867501,956,0.0417611,30.96380043,69.70529938,12.72259998,6.659480095,175
-0.0418,957,0.054543901,246.8009949,69.33509827,12.21000004,9.323269844,174
-0.032862499,958,0.073737003,150.9450073,69.2460022,12.83209991,7.991380215,174
-0.035585001,957,0.121964,93.36650085,69.05740356,11.9375,6.659480095,174
-0.031184999,953,0.104280002,74.05460358,68.96499634,11.94900036,9.323269844,173
-0.0182875,951,0.079106502,95.19439697,69.3010025,11.76910019,0,172
-0.026152501,951,0.0286479,180,68.99359894,12.91609955,0,172
-0.0385275,951,0.0286479,180,68.7542038,13.23019981,10.6552,172
-0.017325001,951,0.0616096,234.4620056,68.60119629,13.23709965,7.991380215,176
-0.0242825,953,0.057295799,180,68.44869995,13.29979992,7.991380215,170
-0.0176825,951,0.083522201,149.0359955,68.19529724,13.30020046,13.31900024,171
-0.0257675,952,0.073037997,168.6900024,67.55930328,13.19789982,0,171
-0.0384175,950,0.103290997,123.6900024,67.14019775,13.21199989,0,172
-0.0572825,949,0.0506428,135,67.21420288,13.26710033,0,301
-0.033467501,950,0.030385699,135,66.87840271,13.30480003,0,172
-0.034622502,948,0.057295799,90,66.56819916,13.33670044,0,173
-0.040534999,947,0.059059098,104.0360031,66.31199646,13.33409977,13.31900024,496
-0.0081125,946,0.081658997,164.7449951,66.37819672,13.30270004,21.31030083,504
-0.072324999,948,0.087129101,189.4620056,66.18740082,13.41880035,123.8659973,498
-0.052717499,947,0.0226481,108.4349976,66.21980286,13.42380047,34.62929916,239
-0.068640001,947,0.073737003,29.05459976,66.53540039,13.37730026,13.31900024,172
-0.058465,946,0.095552497,12.9946003,66.01039886,13.38819981,0,301
-0.053845,945,0.079106502,5.194429874,65.28649902,13.44680023,17.31469917,171
-0.065119997,947,0.0516457,303.6900024,65.29100037,13.46039963,0,300
-0.057062499,948,0.0143239,90,65.17919922,13.46399975,9.323269844,301
-0.063552499,944,0.085943602,90,65.1568985,13.47490025,0,301
-0.067237496,943,0.0516457,303.6900024,65.07969666,13.51039982,0,302
-0.055632502,947,0.071619697,0,64.95580292,13.53339958,0,171
-0.072489999,943,0.064854398,6.340189934,64.88069916,13.54049969,0,307
-0.081124999,947,0.0506428,351.8699951,64.85030365,13.52359962,0,106
-0.061022501,943,0.086538397,24.44400024,64.82839966,13.54279995,0,105
-0.084782504,945,0.073037997,348.6900024,64.75340271,13.55550003,0,104
-0.085387498,945,0.073037997,78.69010162,64.8707962,13.51860046,0,104
-0.057859998,941,0.087129101,80.53769684,64.71209717,13.5291996,0,298
-0.065504998,941,0.032029301,26.56509972,64.7684021,13.52569962,0,299
-0.046859998,941,0.0143239,180,64.77940369,13.36320019,6.658579826,169
-0.046695001,940,0.036518998,168.6900024,64.66000366,13.28110027,0,171
-0.030084999,940,0.060771301,135,64.91889954,13.39929962,23.97089958,236
-0.037812501,939,0.081028402,135,64.81610107,13.46640015,18.6439991,172
-0.052195001,939,0.0101286,135,64.86239624,13.46210003,9.32201004,235
-0.032422502,939,0.0506428,45,65.01580048,13.44929981,9.32201004,235
-0.043532498,937,0.0226481,288.4349976,65.03209686,13.55290031,9.32201004,234
-0.05632,942,0.0101286,315,64.85220337,13.54979992,3.995150089,300
-0.061765,938,0.073737003,60.94540024,65.06300354,13.56439972,0,104
-0.053350002,938,0.086538397,65.55599976,65.42179871,13.57830048,0,166
-0.069080003,935,0.0452963,71.56500244,65.32319641,13.56219959,0,166
-0.048757501,962,0.121964,93.36650085,67.7009964,13.27509975,30.64189911,244
-0.00913,962,0.032029301,116.5650024,68.11789703,13.29800034,0,245
-0.049142499,961,0.0516457,146.3099976,68.59700012,13.3192997,0,309
-0.0617925,962,0.0771368,158.1990051,68.46730042,13.33059978,0,245
-0.055385001,960,0.059059098,194.0359955,68.28700256,13.2656002,0,183
-0.064240001,961,0.0516457,213.6900024,68.06839752,12.97140026,0,309
-0.010835,961,0.064854398,96.34020233,68.02069855,13.04230022,15.98490047,178
-0.056155,959,0.0771368,68.19860077,70.08820343,12.95510006,17.31699944,177
-0.040645,959,0.0143239,0,69.92030334,12.88819981,14.65279961,176
-0.025355,959,0.042971801,90,69.77890015,12.55760002,7.992459774,177
-0.025162499,957,0.0933806,94.3986969,69.61430359,12.51089954,7.992459774,177
-0.022770001,955,0.0226481,108.4349976,69.4890976,12.58810043,6.660379887,176
-0.022495,956,0.087129101,279.4620056,69.24259949,12.70470047,10.6566,175
-0.028215,960,0.091717899,51.34019852,69.14649963,12.18360043,0,175
-0.03641,953,0.154273003,68.19860077,69.04969788,12.29640007,0,175
-0.0225775,953,0.0452963,108.4349976,68.94059753,12.52740002,0,175
-0.0169675,953,0.081658997,127.875,69.30819702,12.54430008,0,173
-0.0102575,951,0.042971801,180,69.12120056,13.1541996,0,173
-0.00924,953,0.042971801,180,68.96970367,13.28579998,7.992459774,108
-0.062727503,951,0.0616096,234.4620056,68.78170013,13.30669975,6.660379887,177
-0.066385001,955,0.0417611,210.9640045,68.53759766,13.27099991,0,172
-0.066440001,952,0.0616096,125.538002,68.2440033,13.32919979,6.660379887,302
-0.053789999,953,0.032029301,116.5650024,67.54319763,13.28149986,0,303
-0.051067501,952,0.100267999,90,67.10420227,13.29230022,0,174
-0.062150002,949,0.0506428,81.86990356,67.21420288,13.26710033,0,173
-0.058052499,949,0.032029301,63.43489838,66.87840271,13.30480003,0,301
-0.059124999,948,0.064854398,83.65979767,66.56819916,13.33670044,0,308
-0.00671,947,0.0202571,135,66.09529877,13.18220043,15.98490047,497
-0.015125,948,0.0226481,198.4349976,65.93910217,13.23670006,15.98490047,498
-0.048867501,947,0.054543901,66.80139923,65.74310303,13.44009972,41.29439926,176
-0.082555003,946,0.111873001,50.19440079,65.67019653,13.44540024,6.660379887,109
-0.070922501,943,0.103290997,33.69010162,65.82009888,13.34290028,9.324540138,172
-0.0494725,943,0.064854398,6.340189934,66.58550262,13.43780041,13.32079983,173
-0.05082,943,0.057295799,0,64.92140198,13.42399979,14.65279961,171
-0.048675001,943,0.113241002,341.5650024,64.92720032,13.45250034,6.660379887,171
-0.033495001,945,0.109557003,348.6900024,64.97740173,13.47539997,14.65279961,174
-0.066907503,945,0.0616096,54.46229935,64.92140198,13.49880028,0,172
-0.058547501,944,0.032029301,26.56509972,64.91889954,13.44320011,0,171
-0.0659725,943,0.0679444,18.43490028,64.88800049,13.5298996,1.331900001,171
-0.049334999,943,0.064058602,333.4349976,64.75379944,13.54419994,0,194
-0.082252502,944,0.0506428,8.13010025,64.69069672,13.54380035,0,171
-0.058740001,943,0.101285003,45,64.89730072,13.5454998,0,299
-0.082884997,942,0.104280002,344.0549927,64.90599823,13.51980019,0,104
-0.087972499,944,0.087129101,9.462320328,64.62449646,13.53050041,0,105
-0.06611,943,0.073037997,78.69010162,64.77480316,13.51930046,0,105
-0.056952499,940,0.036518998,191.3099976,64.62169647,13.51819992,0,299
-0.069272503,943,0.0516457,213.6900024,64.81439972,13.4406004,6.659480095,138
-0.040755,943,0.0417611,149.0359955,64.86260223,13.3295002,0,313
-0.036712501,943,0.0417611,120.9639969,65.0196991,13.30249977,15.98279953,174
-0.0082775,942,0.064854398,96.34020233,64.91590118,13.30539989,43.95259857,172
-0.047932498,940,0.064854398,83.65979767,64.98220062,13.28299999,9.323269844,173
-0.023045,938,0.0143239,180,65.09680176,13.48379993,13.31900024,237
-0.054065,940,0,-1,65.25409698,13.56459999,6.659480095,302
-0.059730001,938,0.073737003,29.05459976,65.24970245,13.5781002,0,176
-0.064240001,938,0.0417611,30.96380043,65.63670349,13.58600044,0,106
-0.070840001,937,0.0616096,125.538002,65.38430023,13.57590008,0,169
-0.0660275,936,0.060771301,135,65.33580017,13.58349991,0,169
-0.0078925,963,0.118551999,115.0169983,67.88220215,13.25500011,0,502
-0.059812501,961,0.064058602,153.4349976,68.229599,13.37520027,6.661290169,503
-0.063167498,962,0.0506428,171.8699951,68.22440338,13.34819984,0,244
-0.056732502,961,0.054543901,113.1989975,68.37640381,13.24909973,0,244
-0.0572275,961,0.0202571,225,68.17340088,13.18879986,0,179
-0.063442498,962,0.040514201,225,67.90380096,13.0635004,9.325799942,180
-0.063689999,962,0.115483001,97.125,67.58809662,13.01819992,17.3192997,179
-0.029315,957,0.079106502,84.80560303,69.79190063,12.99790001,9.325799942,179
-0.028105,959,0.0286479,0,69.69069672,12.97130013,7.993549824,176
-0.046089999,958,0.060771301,45,69.54769897,12.83030033,26.64520073,178
-0.039985001,958,0.0679444,71.56500244,69.42939758,12.91119957,10.65810013,177
-0.046942499,956,0.0286479,90,69.3259964,12.82369995,14.65480042,112
-0.039050002,957,0.059059098,345.9639893,69.12319946,12.91469955,10.65810013,178
-0.061985001,956,0.132060006,40.60129929,69.10199738,12.90849972,10.65810013,177
-0.046997499,953,0.073737003,60.94540024,69.00180054,12.72959995,18.65159988,211
-0.063552499,955,0.0101286,135,68.95529938,12.83290005,18.65159988,180
-0.0540375,953,0.059059098,104.0360031,69.39289856,13.13819981,9.325799942,176
-0.0226325,952,0.0226481,161.5650024,69.167099,13.24300003,9.325799942,176
-0.0584925,953,0.0101286,135,69.02519989,13.28310013,0,175
-0.048317499,952,0.036518998,281.3099976,68.83789825,13.29940033,0,304
-0.059124999,954,0.032029301,333.4349976,68.53759766,13.27099991,0,302
-0.073727503,953,0.081658997,52.125,68.2440033,13.32919979,0,302
-0.065174997,952,0.091717899,38.65980148,67.54319763,13.28149986,0,305
-0.060114998,950,0.101791002,50.71060181,67.10420227,13.29230022,7.993549824,304
-0.053405002,949,0.0516457,56.30989838,67.07540131,13.32489967,0,173
-0.048702501,949,0.0516457,56.30989838,66.71589661,13.33670044,0,173
-0.080492496,948,0.0616096,54.46229935,66.32920074,13.3572998,0,303
-0.0594,947,0.036518998,11.30990028,65.81020355,13.41629982,5.329030037,303
-0.064240001,948,0.059059098,14.03619957,65.52210236,13.45890045,0,316
-0.091519997,947,0.101791002,50.71060181,65.71320343,13.46889973,0,112
-0.075267501,944,0.096087903,63.43489838,65.81230164,13.47889996,2.664520025,304
-0.054697499,944,0.036518998,78.69010162,65.78369904,13.47739983,6.661290169,174
-0.084507503,943,0,-1,64.64150238,13.41870022,9.325799942,303
-0.058712501,945,0.040514201,45,64.75260162,13.4197998,11.99030018,172
-0.042624999,942,0.0506428,8.13010025,65.13439941,13.46860027,9.325799942,171
-0.0561825,943,0.086538397,335.5559998,65.16230011,13.51080036,3.996769905,107
-0.075267501,944,0.079106502,354.8059998,64.8003006,13.50829983,0,171
-0.063057497,943,0.032029301,26.56509972,65.25250244,13.52200031,2.66415,171
-0.06831,943,0.0452963,71.56500244,65.15000153,13.52169991,3.996229887,171
-0.070455,942,0.054543901,336.8009949,65.11019897,13.51760006,6.660379887,171
-0.076889999,945,0.0506428,351.8699951,65.12580109,13.53789997,0,170
-0.058877502,941,0.057295799,90,64.89700317,13.51360035,0,299
-0.098559998,941,0.0143239,180,64.80860138,13.54539967,0,299
-0.091327503,941,0.0101286,315,64.82689667,13.50049973,0,106
-0.081785001,941,0.0143239,90,64.76470184,13.50010014,0,106
-0.05621,943,0.0101286,225,64.80999756,13.47910023,0,299
-0.057062499,942,0.0202571,315,64.85389709,13.46360016,0,301
-0.036822502,942,0.030385699,45,64.89530182,13.4368,13.32079983,186
-0.0353925,940,0.083522201,59.03620148,65.08429718,13.41619968,13.32079983,181
-0.060279999,940,0.131670997,45,64.93810272,13.32909966,0,307
-0.044687498,938,0.086538397,24.44400024,65.7141037,13.26729965,9.324540138,241
-0.02585,939,0.071619697,0,65.33799744,13.27429962,9.324540138,244
-0.068255,940,0.118551999,25.01689911,65.3871994,13.52289963,3.996229887,309
-0.054202501,936,0.073037997,11.30990028,65.40010071,13.58829975,0,405
-0.070042498,938,0.040514201,315,65.79260254,13.58909988,0,112
-0.066880003,939,0.030385699,45,65.45410156,13.59570026,0,108
-0.079365,938,0.059059098,75.96379852,65.33580017,13.58349991,0,107
-0.053350002,965,0.111414,135,67.46430206,13.35130024,0,502
-0.054450002,963,0.099754602,158.9620056,68.44779968,13.30830002,0,179
-0.062590003,964,0.073737003,150.9450073,68.21659851,13.30039978,0,244
-0.058877502,962,0.095552497,102.9950027,68.25370026,13.17450047,0,179
-0.053707499,960,0.0202571,315,68.05010223,13.12049961,0,179
-0.055577502,963,0.040514201,315,67.83979797,13.08360004,2.664880037,180
-0.056732502,961,0.115483001,82.875,67.65799713,12.87059975,0,179
-0.02321,959,0.085943602,90,69.60669708,12.97939968,30.64609909,179
-0.035530001,958,0.032029301,63.43489838,69.52300262,12.98929977,0,178
-0.035914999,957,0.0516457,56.30989838,69.42839813,13.05060005,14.65680027,177
-0.031459998,956,0.0616096,54.46229935,69.3187027,13.09230042,26.6487999,178
-0.044247501,956,0.071619697,36.86989975,69.25440216,13.05609989,43.97050095,177
-0.047162499,955,0.054543901,23.19860077,69.08300018,13.18610001,23.98390007,179
-0.036767501,953,0.059059098,75.96379852,69.08499908,13.17529964,26.6487999,254
-0.0242,954,0.0417611,59.03620148,69.00859833,12.99289989,7.99462986,285
-0.027747501,953,0.036518998,11.30990028,69.01380157,13.1111002,9.327070236,191
-0.044742499,953,0.032029301,63.43489838,69.39289856,13.13819981,7.99462986,179
-0.042185001,953,0.0101286,135,69.167099,13.24300003,0,306
-0.064872503,952,0.0226481,108.4349976,69.02519989,13.28310013,0,305
-0.060389999,952,0.0202571,315,68.83789825,13.29940033,0,305
-0.050489999,953,0.036518998,11.30990028,68.59719849,13.28670025,0,322
-0.067045003,951,0.103290997,56.30989838,68.33989716,13.2840004,0,258
-0.051479999,950,0.081028402,45,67.51920319,13.26189995,6.66218996,184
-0.027995,949,0.071619697,53.13010025,67.07949829,13.29240036,15.98929977,184
-0.065614998,949,0.081658997,37.875,67.03829956,13.3512001,5.329750061,176
-0.069794998,948,0.083522201,30.96380043,66.50730133,13.34160042,11.99190044,178
-0.049967501,946,0.0417611,30.96380043,66.20610046,13.35809994,10.65950012,305
-0.043312501,947,0.040514201,45,65.81199646,13.44929981,0,174
-0.070922501,945,0.071619697,36.86989975,65.38249969,13.44180012,27.98119926,175
-0.0639375,945,0.0506428,45,65.2858963,13.43859959,0,124
-0.076752499,944,0.054543901,113.1989975,65.42089844,13.47159958,0,351
-0.076559998,943,0.040514201,135,65.56970215,13.47980022,0,326
-0.027884999,944,0.0452963,71.56500244,64.53959656,13.23419952,6.66218996,175
-0.037097499,941,0.0506428,45,64.51550293,13.41559982,15.98929977,173
-0.032724999,942,0.0143239,270,65.07610321,13.42199993,6.66218996,172
-0.075625002,942,0.032029301,206.5650024,65.06210327,13.50599957,5.329750061,172
-0.055550002,941,0.030385699,225,65.09380341,13.51070023,0,302
-0.064542502,944,0.0101286,225,65.07089996,13.48729992,0,301
-0.065504998,943,0.064854398,83.65979767,65.14099884,13.49680042,0,172
-0.058877502,941,0.0616096,35.53770065,65.0510025,13.47659969,0,171
-0.0836275,941,0.086538397,335.5559998,64.99120331,13.50220013,0,170
-0.059812501,944,0.032029301,333.4349976,64.90640259,13.51879978,0,106
-0.090172499,943,0.0202571,135,64.78600311,13.53479958,0,113
-0.071005002,943,0.0143239,180,64.59919739,13.51720047,0,173
-0.060775001,943,0.0143239,90,64.76940155,13.50860023,0,173
-0.054367501,941,0.032029301,26.56509972,64.80149841,13.50020027,0,300
-0.058355,942,0.036518998,348.6900024,64.87609863,13.46800041,0,173
-0.040369999,942,0.0101286,315,64.9272995,13.43999958,15.98709965,177
-0.058575001,943,0.090592504,108.4349976,65.21489716,13.50979996,0,188
-0.046007499,937,0.126910001,106.3899994,65.18640137,13.52980042,14.65480042,411
-0.033824999,937,0.0286479,180,65.28220367,13.4932003,37.30319977,273
-0.045897499,938,0.0506428,98.13009644,65.36440277,13.38850021,7.993549824,200
-0.065724999,933,0.0771368,68.19860077,65.30079651,13.53279972,9.325799942,267
-0.062617503,937,0.054543901,293.1990051,65.40010071,13.58829975,7.993549824,256
-0.053679999,937,0.0226481,288.4349976,65.79260254,13.58909988,2.664520025,116
-0.06831,936,0.060771301,45,65.45410156,13.59570026,0,176
-0.0616,936,0.064942203,36.02740097,65.90010071,13.58030033,0,172
-0.0099825,966,0.054543901,66.80139923,67.42720032,13.38809967,0,244
-0.065614998,965,0.064058602,63.43489838,68.39720154,13.28680038,0,179
-0.069519997,964,0.071619697,53.13010025,68.04730225,13.28520012,2.665240049,180
-0.054697499,962,0.064854398,96.34020233,68.19020081,13.17910004,10.66100025,245
-0.045979999,960,0.0506428,171.8699951,68.09459686,13.13020039,0,202
-0.052167501,961,0.0143239,180,67.77279663,13.10550022,11.99359989,506
-0.00737,961,0.101285003,81.86990356,67.48259735,12.98190022,69.29620361,506
-0.012925,958,0.095552497,77.00540161,69.4477005,13.06029987,0,503
-0.037289999,958,0.032029301,63.43489838,69.3844986,13.02569962,7.995709896,178
-0.039957501,957,0.030385699,135,69.35099792,13.01519966,7.995709896,178
-0.058712501,957,0.081658997,105.2549973,69.26280212,13.14729977,0,178
-0.00791999,954,0.073037997,78.69010162,69.1493988,13.17580032,26.65239906,177
-0.053845,954,0.0452963,251.5650024,69.08300018,13.18610001,3.997859955,180
-0.052250002,957,0.073737003,150.9450073,69.08499908,13.17529964,6.663099766,183
-0.040342499,952,0.091156997,135,69.00859833,12.99289989,6.663099766,310
-0.062397499,953,0.064854398,186.3399963,69.01380157,13.1111002,0,337
-0.0518375,953,0.064058602,153.4349976,69.38169861,13.30679989,0,310
-0.037922502,952,0.059059098,194.0359955,69.26609802,13.30200005,0,307
-0.046062499,954,0.081658997,164.7449951,69.11669922,13.27779961,0,305
-0.057530001,951,0.060771301,135,68.97380066,13.31649971,0,304
-0.048675001,953,0.0417611,59.03620148,68.72920227,13.3210001,0,112
-0.053130001,951,0.109088004,66.80139923,68.39450073,13.32199955,0,204
-0.078182504,949,0.0506428,45,67.56009674,13.16629982,10.66100025,176
-0.038802501,950,0.064058602,63.43489838,67.26950073,13.12520027,15.99139977,174
-0.090915002,946,0.096087903,63.43489838,66.99620056,13.26430035,138.5919952,303
-0.032395002,946,0.0452963,18.43490028,66.5326004,13.33469963,10.66100025,174
-0.059234999,947,0.0286479,0,66.14350128,13.38770008,5.330480099,181
-0.083022498,947,0.0417611,59.03620148,65.71369934,13.45800018,10.66100025,174
-0.075432502,945,0.036518998,101.3099976,65.5082016,13.47019958,63.96569824,175
-0.055055,945,0.036518998,191.3099976,65.06659698,13.4698,15.99139977,314
-0.068860002,946,0.0516457,146.3099976,65.0007019,13.45849991,0,404
-0.062919997,945,0.079106502,95.19439697,65.29299927,13.4684,0,306
-0.051452499,943,0.0679444,71.56500244,64.79019928,13.40009975,0,174
-0.053047501,942,0.0143239,180,64.43409729,13.22420025,7.995709896,173
-0.078072503,943,0.040514201,225,64.94499969,13.36019993,7.995709896,172
-0.058657501,944,0.030385699,225,64.55110168,13.36390018,7.995709896,172
-0.059069999,945,0.0101286,135,65.01580048,13.45199966,1.332440019,301
-0.053789999,943,0.091717899,38.65980148,65.03600311,13.49559975,0,317
-0.078869998,943,0.128116995,26.56509972,65.05269623,13.49260044,1.332440019,171
-0.049252499,941,0.073737003,29.05459976,65.00810242,13.49059963,0,171
-0.054724999,940,0.054543901,336.8009949,65.00180054,13.46889973,1.332440019,173
-0.071994998,941,0.0933806,327.5289917,64.92639923,13.50150013,0,301
-0.054477502,942,0.071619697,0,64.88529968,13.54990005,14.65680027,175
-0.058602501,941,0.0417611,329.0360107,64.79940033,13.52229977,0,302
-0.083957501,942,0.0226481,71.56500244,64.79429626,13.51920033,0,107
-0.056567501,941,0.064058602,63.43489838,64.80879974,13.51350021,6.66218996,174
-0.0595925,941,0.059059098,345.9639893,64.86560059,13.4758997,3.997309923,305
-0.044330001,941,0.064058602,333.4349976,64.96459961,13.44419956,22.6515007,506
-0.069684997,942,0.0417611,59.03620148,65.13510132,13.44890022,3.997309923,228
-0.062974997,941,0.103290997,123.6900024,65.18640137,13.52980042,0,618
-0.0551925,939,0.073737003,150.9450073,65.28220367,13.4932003,17.32169914,618
-0.00274999,940,0.073737003,119.0550003,65.36440277,13.38850021,19.98660088,747
-0.04631,938,0.091717899,128.6600037,65.30079651,13.53279972,5.329750061,240
-0.055797499,935,0.070899896,225,65.76519775,13.60270023,2.664880037,256
-0.062892497,939,0.0226481,198.4349976,65.90319824,13.57670021,1.332440019,315
-0.079034999,937,0.073037997,101.3099976,65.8321991,13.5855999,0,116
-0.063029997,935,0.029529599,104.0360031,65.24030304,13.5788002,0,110
-0.064735003,964,0.0933806,32.47119904,67.78410339,13.36999989,0,244
-0.070895001,963,0.111873001,39.80559921,67.89019775,13.28929996,0,115
-0.080987498,961,0.073737003,29.05459976,68.20880127,13.19419956,1.332800031,115
-0.061544999,962,0.0226481,288.4349976,68.05970001,13.21539974,1.332800031,180
-0.068475001,964,0.032029301,153.4349976,68.06909943,13.13459969,3.998399973,200
-0.044357501,962,0.057295799,90,67.85350037,13.09160042,5.331200123,504
-0.050462499,961,0.095552497,77.00540161,67.47360229,13.07660007,11.99520016,180
-0.047740001,958,0.079106502,95.19439697,69.47219849,13.11170006,22.6576004,179
-0.044302501,957,0.032029301,116.5650024,69.3844986,13.02569962,13.32800007,502
-0.0148225,958,0.0202571,45,69.35099792,13.01519966,0,505
-0.0606925,958,0.064854398,96.34020233,69.26280212,13.14729977,0,307
-0.058217499,954,0.091717899,141.3399963,69.1493988,13.17580032,6.664000034,307
-0.076697499,955,0.091717899,218.6600037,69.1446991,13.18239975,0,178
-0.042542499,957,0.054543901,156.8009949,69.05329895,13.16559982,0,118
-0.056540001,955,0.091156997,135,69.10870361,13.15629959,7.996799946,307
-0.066385001,956,0.0506428,171.8699951,69.07119751,13.22119999,15.99359989,181
-0.064240001,955,0.0516457,123.6900024,69.42449951,13.27610016,0,317
-0.058712501,954,0.0101286,225,69.40180206,13.16329956,0,306
-0.057832502,956,0.030385699,45,69.19909668,13.1487999,0,175
-0.070207499,954,0.090592504,71.56500244,69.02010345,13.3203001,5.331200123,304
-0.044852499,951,0.064058602,63.43489838,68.77590179,13.3156004,18.65920067,305
-0.0106975,950,0.087129101,80.53769684,68.04350281,13.00599957,7.996799946,111
-0.052717499,948,0.054543901,66.80139923,67.82330322,13.05930042,13.32800007,175
-0.041607499,949,0.071619697,53.13010025,67.71340179,13.06400013,10.66240025,174
-0.057475001,947,0.057295799,90,67.11869812,13.27789974,7.996799946,174
-0.069904998,946,0.0506428,188.1300049,66.63800049,13.39050007,5.331200123,174
-0.071994998,946,0.0417611,120.9639969,66.20950317,13.43190002,3.998399973,184
-0.0794475,945,0.0101286,135,65.4720993,13.47500038,0,303
-0.06391,946,0.042971801,180,65.57129669,13.48729992,17.32640076,174
-0.066165,946,0.032029301,116.5650024,65.43319702,13.47019958,5.331200123,197
-0.066055,946,0.060771301,45,65.36209869,13.45860004,9.329600334,306
-0.061847501,944,0.118551999,64.98310089,65.51319885,13.43420029,6.664000034,302
-0.059207499,941,0.0516457,56.30989838,64.35579681,13.45429993,2.665600061,108
-0.037207499,943,0.030385699,315,64.84359741,13.47920036,6.664000034,172
-0.049417499,943,0.0506428,8.13010025,64.91069794,13.27649975,9.329600334,172
-0.075377502,942,0.0933806,355.6010132,64.54699707,13.4204998,11.99520016,172
-0.045622502,943,0.118118003,14.03619957,65.04129791,13.51210022,9.32833004,172
